date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2019-12-16,中国,CN,湖北省,420000.0,,,6,0,0,0
2019-12-16,中国,CN,湖北省,420000.0,武汉市,420100.0,6,0,0,0
2019-12-17,中国,CN,,,,,7,0,0,0
2019-12-17,中国,CN,湖北省,420000.0,,,7,0,0,0
2019-12-17,中国,CN,湖北省,420000.0,武汉市,420100.0,7,0,0,0
2019-12-18,中国,CN,,,,,8,0,0,0
2019-12-18,中国,CN,湖北省,420000.0,,,8,0,0,0
2019-12-18,中国,CN,湖北省,420000.0,武汉市,420100.0,8,0,0,0
2019-12-19,中国,CN,,,,,9,0,0,0
2019-12-19,中国,CN,湖北省,420000.0,,,9,0,0,0
2019-12-19,中国,CN,湖北省,420000.0,武汉市,420100.0,9,0,0,0
2019-12-20,中国,CN,,,,,14,0,0,0
2019-12-20,中国,CN,湖北省,420000.0,,,14,0,0,0
2019-12-20,中国,CN,湖北省,420000.0,武汉市,420100.0,14,0,0,0
2019-12-21,中国,CN,,,,,18,0,0,0
2019-12-21,中国,CN,湖北省,420000.0,,,18,0,0,0
2019-12-21,中国,CN,湖北省,420000.0,武汉市,420100.0,18,0,0,0
2019-12-22,中国,CN,,,,,21,0,0,0
2019-12-22,中国,CN,湖北省,420000.0,,,21,0,0,0
2019-12-22,中国,CN,湖北省,420000.0,武汉市,420100.0,21,0,0,0
2019-12-23,中国,CN,,,,,29,0,0,0
2019-12-23,中国,CN,湖北省,420000.0,,,29,0,0,0
2019-12-23,中国,CN,湖北省,420000.0,武汉市,420100.0,29,0,0,0
2019-12-24,中国,CN,,,,,30,0,0,0
2019-12-24,中国,CN,湖北省,420000.0,,,30,0,0,0
2019-12-24,中国,CN,湖北省,420000.0,武汉市,420100.0,30,0,0,0
2019-12-25,中国,CN,,,,,33,0,0,0
2019-12-25,中国,CN,湖北省,420000.0,,,33,0,0,0
2019-12-25,中国,CN,湖北省,420000.0,武汉市,420100.0,33,0,0,0
2019-12-26,中国,CN,,,,,35,0,0,0
2019-12-26,中国,CN,湖北省,420000.0,,,35,0,0,0
2019-12-26,中国,CN,湖北省,420000.0,武汉市,420100.0,35,0,0,0
2019-12-27,中国,CN,,,,,37,0,0,0
2019-12-27,中国,CN,湖北省,420000.0,,,37,0,0,0
2019-12-27,中国,CN,湖北省,420000.0,武汉市,420100.0,37,0,0,0
2019-12-28,中国,CN,,,,,37,0,0,0
2019-12-28,中国,CN,湖北省,420000.0,,,37,0,0,0
2019-12-28,中国,CN,湖北省,420000.0,武汉市,420100.0,37,0,0,0
2019-12-29,中国,CN,,,,,37,0,0,0
2019-12-29,中国,CN,湖北省,420000.0,,,37,0,0,0
2019-12-29,中国,CN,湖北省,420000.0,武汉市,420100.0,37,0,0,0
2019-12-30,中国,CN,,,,,37,0,0,0
2019-12-30,中国,CN,湖北省,420000.0,,,37,0,0,0
2019-12-30,中国,CN,湖北省,420000.0,武汉市,420100.0,37,0,0,0
2019-12-31,中国,CN,,,,,40,0,0,0
2019-12-31,中国,CN,湖北省,420000.0,,,40,0,0,0
2019-12-31,中国,CN,湖北省,420000.0,武汉市,420100.0,40,0,0,0
2020-01-01,中国,CN,,,,,43,0,0,0
2020-01-01,中国,CN,湖北省,420000.0,,,43,0,0,0
2020-01-01,中国,CN,湖北省,420000.0,武汉市,420100.0,43,0,0,0
2020-01-02,中国,CN,,,,,44,0,0,0
2020-01-02,中国,CN,湖北省,420000.0,,,44,0,0,0
2020-01-02,中国,CN,湖北省,420000.0,武汉市,420100.0,44,0,0,0
2020-01-03,中国,CN,,,,,41,0,0,0
2020-01-03,中国,CN,湖北省,420000.0,,,41,0,0,0
2020-01-03,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,0,0
2020-01-04,中国,CN,,,,,41,0,0,0
2020-01-04,中国,CN,湖北省,420000.0,,,41,0,0,0
2020-01-04,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,0,0
2020-01-05,中国,CN,,,,,41,0,0,0
2020-01-05,中国,CN,湖北省,420000.0,,,41,0,0,0
2020-01-05,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,0,0
2020-01-06,中国,CN,,,,,41,0,0,0
2020-01-06,中国,CN,湖北省,420000.0,,,41,0,0,0
2020-01-06,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,0,0
2020-01-07,中国,CN,,,,,41,0,0,0
2020-01-07,中国,CN,湖北省,420000.0,,,41,0,0,0
2020-01-07,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,0,0
2020-01-08,中国,CN,,,,,41,0,0,0
2020-01-08,中国,CN,湖北省,420000.0,,,41,0,0,0
2020-01-08,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,0,0
2020-01-09,中国,CN,,,,,41,0,0,0
2020-01-09,中国,CN,湖北省,420000.0,,,41,0,0,0
2020-01-09,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,0,0
2020-01-10,中国,CN,,,,,41,0,2,1
2020-01-10,中国,CN,湖北省,420000.0,,,41,0,2,1
2020-01-10,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,2,1
2020-01-11,中国,CN,,,,,41,0,6,1
2020-01-11,中国,CN,湖北省,420000.0,,,41,0,6,1
2020-01-11,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,6,1
2020-01-12,中国,CN,,,,,41,0,7,1
2020-01-12,中国,CN,湖北省,420000.0,,,41,0,7,1
2020-01-12,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,7,1
2020-01-13,中国,CN,,,,,41,0,7,1
2020-01-13,中国,CN,湖北省,420000.0,,,41,0,7,1
2020-01-13,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,7,1
2020-01-14,中国,CN,,,,,41,0,7,1
2020-01-14,中国,CN,湖北省,420000.0,,,41,0,7,1
2020-01-14,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,7,1
2020-01-15,中国,CN,,,,,41,0,12,2
2020-01-15,中国,CN,湖北省,420000.0,,,41,0,12,2
2020-01-15,中国,CN,湖北省,420000.0,武汉市,420100.0,41,0,12,2
2020-01-16,中国,CN,,,,,45,0,15,2
2020-01-16,中国,CN,湖北省,420000.0,,,45,0,15,2
2020-01-16,中国,CN,湖北省,420000.0,武汉市,420100.0,45,0,15,2
2020-01-16,日本,JP,,,,,1,0,0,0
2020-01-16,泰国,TH,,,,,1,0,0,0
2020-01-17,中国,CN,,,,,62,0,19,2
2020-01-17,中国,CN,湖北省,420000.0,,,62,0,19,2
2020-01-17,中国,CN,湖北省,420000.0,武汉市,420100.0,62,0,19,2
2020-01-18,中国,CN,,,,,198,0,24,3
2020-01-18,中国,CN,湖北省,420000.0,,,121,0,24,3
2020-01-18,中国,CN,湖北省,420000.0,武汉市,420100.0,121,0,24,3
2020-01-19,中国,CN,,,,,275,0,25,4
2020-01-19,中国,CN,湖北省,420000.0,,,198,0,25,3
2020-01-19,中国,CN,湖北省,420000.0,武汉市,420100.0,198,0,25,3
2020-01-19,中国,CN,广东省,440000.0,,,1,0,0,0
2020-01-19,中国,CN,广东省,440000.0,深圳市,440300.0,1,0,0,0
2020-01-20,中国,CN,,,,,291,54,25,6
2020-01-20,中国,CN,北京市,110000.0,,,5,0,0,0
2020-01-20,中国,CN,吉林省,220000.0,,,0,1,0,0
2020-01-20,中国,CN,上海市,310000.0,,,1,0,0,0
2020-01-20,中国,CN,上海市,310000.0,外地来沪,,1,0,0,0
2020-01-20,中国,CN,浙江省,330000.0,,,0,16,0,0
2020-01-20,中国,CN,安徽省,340000.0,,,0,1,0,0
2020-01-20,中国,CN,江西省,360000.0,,,0,2,0,0
2020-01-20,中国,CN,山东省,370000.0,,,0,1,0,0
2020-01-20,中国,CN,湖北省,420000.0,,,270,0,25,6
2020-01-20,中国,CN,广东省,440000.0,,,14,7,0,0
2020-01-20,中国,CN,广西壮族自治区,450000.0,,,0,1,0,0
2020-01-20,中国,CN,海南省,460000.0,,,0,1,0,0
2020-01-20,中国,CN,四川省,510000.0,,,0,3,0,0
2020-01-20,中国,CN,贵州省,520000.0,,,0,1,0,0
2020-01-20,中国,CN,云南省,530000.0,,,0,1,0,0
2020-01-20,中国,CN,宁夏回族自治区,640000.0,,,0,1,0,0
2020-01-20,日本,JP,,,,,1,0,0,0
2020-01-20,韩国,KR,,,,,1,0,0,0
2020-01-20,泰国,TH,,,,,2,0,0,0
2020-01-21,中国,CN,,,,,440,37,25,9
2020-01-21,中国,CN,北京市,110000.0,,,10,0,0,0
2020-01-21,中国,CN,北京市,110000.0,武汉来京,,1,0,0,0
2020-01-21,中国,CN,北京市,110000.0,西城区,110102.0,1,0,0,0
2020-01-21,中国,CN,北京市,110000.0,丰台区,110106.0,1,0,0,0
2020-01-21,中国,CN,北京市,110000.0,海淀区,110108.0,2,0,0,0
2020-01-21,中国,CN,北京市,110000.0,通州区,110112.0,1,0,0,0
2020-01-21,中国,CN,北京市,110000.0,昌平区,110114.0,2,0,0,0
2020-01-21,中国,CN,北京市,110000.0,大兴区,110115.0,2,0,0,0
2020-01-21,中国,CN,天津市,120000.0,,,2,0,0,0
2020-01-21,中国,CN,山西省,140000.0,,,0,1,0,0
2020-01-21,中国,CN,吉林省,220000.0,,,0,1,0,0
2020-01-21,中国,CN,黑龙江省,230000.0,,,0,1,0,0
2020-01-21,中国,CN,黑龙江省,230000.0,牡丹江市,231000.0,0,1,0,0
2020-01-21,中国,CN,上海市,310000.0,,,6,3,0,0
2020-01-21,中国,CN,浙江省,330000.0,,,5,0,0,0
2020-01-21,中国,CN,浙江省,330000.0,杭州市,330100.0,1,0,0,0
2020-01-21,中国,CN,浙江省,330000.0,温州市,330300.0,2,0,0,0
2020-01-21,中国,CN,浙江省,330000.0,舟山市,330900.0,1,0,0,0
2020-01-21,中国,CN,浙江省,330000.0,台州市,331000.0,1,0,0,0
2020-01-21,中国,CN,安徽省,340000.0,,,0,1,0,0
2020-01-21,中国,CN,安徽省,340000.0,合肥市,340100.0,0,1,0,0
2020-01-21,中国,CN,江西省,360000.0,,,2,0,0,0
2020-01-21,中国,CN,江西省,360000.0,萍乡市,360300.0,1,0,0,0
2020-01-21,中国,CN,江西省,360000.0,抚州市,361000.0,1,0,0,0
2020-01-21,中国,CN,山东省,370000.0,,,1,0,0,0
2020-01-21,中国,CN,山东省,370000.0,青岛市,370200.0,1,0,0,0
2020-01-21,中国,CN,河南省,410000.0,,,1,0,0,0
2020-01-21,中国,CN,河南省,410000.0,郑州市,410100.0,1,0,0,0
2020-01-21,中国,CN,湖北省,420000.0,,,375,0,28,9
2020-01-21,中国,CN,湖南省,430000.0,,,1,0,0,0
2020-01-21,中国,CN,湖南省,430000.0,长沙市,430100.0,1,0,0,0
2020-01-21,中国,CN,广东省,440000.0,,,26,0,0,0
2020-01-21,中国,CN,广东省,440000.0,广州市,440100.0,2,0,0,0
2020-01-21,中国,CN,广东省,440000.0,韶关市,440200.0,2,0,0,0
2020-01-21,中国,CN,广东省,440000.0,深圳市,440300.0,14,0,0,0
2020-01-21,中国,CN,广东省,440000.0,珠海市,440400.0,4,0,0,0
2020-01-21,中国,CN,广东省,440000.0,佛山市,440600.0,1,0,0,0
2020-01-21,中国,CN,广东省,440000.0,湛江市,440800.0,2,0,0,0
2020-01-21,中国,CN,广东省,440000.0,惠州市,441300.0,1,0,0,0
2020-01-21,中国,CN,广西壮族自治区,450000.0,,,0,2,0,0
2020-01-21,中国,CN,海南省,460000.0,,,0,1,0,0
2020-01-21,中国,CN,重庆市,500000.0,,,5,0,0,0
2020-01-21,中国,CN,重庆市,500000.0,万州区,500101.0,2,0,0,0
2020-01-21,中国,CN,重庆市,500000.0,长寿区,500115.0,1,0,0,0
2020-01-21,中国,CN,重庆市,500000.0,巫山县,500237.0,2,0,0,0
2020-01-21,中国,CN,四川省,510000.0,,,2,5,0,0
2020-01-21,中国,CN,四川省,510000.0,成都市,510100.0,1,3,0,0
2020-01-21,中国,CN,四川省,510000.0,绵阳市,510700.0,0,2,0,0
2020-01-21,中国,CN,四川省,510000.0,广安市,511600.0,1,0,0,0
2020-01-21,中国,CN,贵州省,520000.0,,,0,1,0,0
2020-01-21,中国,CN,贵州省,520000.0,贵阳市,520100.0,0,1,0,0
2020-01-21,中国,CN,云南省,530000.0,,,1,0,0,0
2020-01-21,中国,CN,宁夏回族自治区,640000.0,,,0,1,0,0
2020-01-21,日本,JP,,,,,1,0,0,0
2020-01-21,韩国,KR,,,,,1,0,0,0
2020-01-21,泰国,TH,,,,,3,0,0,0
2020-01-22,中国,CN,,,,,571,393,25,17
2020-01-22,中国,CN,北京市,110000.0,,,14,0,0,0
2020-01-22,中国,CN,北京市,110000.0,武汉来京,,2,0,0,0
2020-01-22,中国,CN,北京市,110000.0,西城区,110102.0,2,0,0,0
2020-01-22,中国,CN,北京市,110000.0,朝阳区,110105.0,1,0,0,0
2020-01-22,中国,CN,北京市,110000.0,丰台区,110106.0,1,0,0,0
2020-01-22,中国,CN,北京市,110000.0,石景山区,110107.0,1,0,0,0
2020-01-22,中国,CN,北京市,110000.0,海淀区,110108.0,2,0,0,0
2020-01-22,中国,CN,北京市,110000.0,通州区,110112.0,1,0,0,0
2020-01-22,中国,CN,北京市,110000.0,昌平区,110114.0,2,0,0,0
2020-01-22,中国,CN,北京市,110000.0,大兴区,110115.0,2,0,0,0
2020-01-22,中国,CN,天津市,120000.0,,,4,0,0,0
2020-01-22,中国,CN,河北省,130000.0,,,1,0,0,0
2020-01-22,中国,CN,河北省,130000.0,石家庄市,130100.0,1,0,0,0
2020-01-22,中国,CN,山西省,140000.0,,,1,0,0,0
2020-01-22,中国,CN,山西省,140000.0,太原市,140100.0,1,0,0,0
2020-01-22,中国,CN,辽宁省,210000.0,,,2,0,0,0
2020-01-22,中国,CN,辽宁省,210000.0,沈阳市,210100.0,1,0,0,0
2020-01-22,中国,CN,辽宁省,210000.0,大连市,210200.0,1,0,0,0
2020-01-22,中国,CN,吉林省,220000.0,,,1,0,0,0
2020-01-22,中国,CN,吉林省,220000.0,长春市,220100.0,1,0,0,0
2020-01-22,中国,CN,黑龙江省,230000.0,,,1,0,0,0
2020-01-22,中国,CN,黑龙江省,230000.0,牡丹江市,231000.0,1,0,0,0
2020-01-22,中国,CN,上海市,310000.0,,,16,22,0,0
2020-01-22,中国,CN,江苏省,320000.0,,,1,0,0,0
2020-01-22,中国,CN,江苏省,320000.0,苏州市,320500.0,1,0,0,0
2020-01-22,中国,CN,浙江省,330000.0,,,10,0,0,0
2020-01-22,中国,CN,浙江省,330000.0,杭州市,330100.0,1,0,0,0
2020-01-22,中国,CN,浙江省,330000.0,宁波市,330200.0,3,0,0,0
2020-01-22,中国,CN,浙江省,330000.0,温州市,330300.0,4,0,0,0
2020-01-22,中国,CN,浙江省,330000.0,舟山市,330900.0,1,0,0,0
2020-01-22,中国,CN,浙江省,330000.0,台州市,331000.0,1,0,0,0
2020-01-22,中国,CN,安徽省,340000.0,,,1,4,0,0
2020-01-22,中国,CN,安徽省,340000.0,合肥市,340100.0,1,3,0,0
2020-01-22,中国,CN,安徽省,340000.0,六安市,341500.0,0,1,0,0
2020-01-22,中国,CN,福建省,350000.0,,,1,0,0,0
2020-01-22,中国,CN,福建省,350000.0,福州市,350100.0,1,0,0,0
2020-01-22,中国,CN,江西省,360000.0,,,3,0,0,0
2020-01-22,中国,CN,江西省,360000.0,南昌市,360100.0,1,0,0,0
2020-01-22,中国,CN,江西省,360000.0,萍乡市,360300.0,1,0,0,0
2020-01-22,中国,CN,江西省,360000.0,抚州市,361000.0,1,0,0,0
2020-01-22,中国,CN,山东省,370000.0,,,6,0,0,0
2020-01-22,中国,CN,山东省,370000.0,青岛市,370200.0,3,0,0,0
2020-01-22,中国,CN,山东省,370000.0,威海市,371000.0,1,0,0,0
2020-01-22,中国,CN,山东省,370000.0,临沂市,371300.0,2,0,0,0
2020-01-22,中国,CN,河南省,410000.0,,,5,0,0,0
2020-01-22,中国,CN,河南省,410000.0,郑州市,410100.0,2,0,0,0
2020-01-22,中国,CN,河南省,410000.0,巩义市,410181.0,1,0,0,0
2020-01-22,中国,CN,河南省,410000.0,洛阳市,410300.0,1,0,0,0
2020-01-22,中国,CN,河南省,410000.0,三门峡市,411200.0,1,0,0,0
2020-01-22,中国,CN,湖北省,420000.0,,,444,0,28,17
2020-01-22,中国,CN,湖南省,430000.0,,,4,0,0,0
2020-01-22,中国,CN,湖南省,430000.0,长沙市,430100.0,1,0,0,0
2020-01-22,中国,CN,湖南省,430000.0,怀化市,431200.0,3,0,0,0
2020-01-22,中国,CN,广东省,440000.0,,,32,0,0,0
2020-01-22,中国,CN,广东省,440000.0,广州市,440100.0,5,0,0,0
2020-01-22,中国,CN,广东省,440000.0,韶关市,440200.0,2,0,0,0
2020-01-22,中国,CN,广东省,440000.0,深圳市,440300.0,15,0,0,0
2020-01-22,中国,CN,广东省,440000.0,珠海市,440400.0,4,0,0,0
2020-01-22,中国,CN,广东省,440000.0,佛山市,440600.0,1,0,0,0
2020-01-22,中国,CN,广东省,440000.0,湛江市,440800.0,2,0,0,0
2020-01-22,中国,CN,广东省,440000.0,肇庆市,441200.0,1,0,0,0
2020-01-22,中国,CN,广东省,440000.0,惠州市,441300.0,1,0,0,0
2020-01-22,中国,CN,广东省,440000.0,中山市,442000.0,1,0,0,0
2020-01-22,中国,CN,广西壮族自治区,450000.0,,,2,1,0,0
2020-01-22,中国,CN,广西壮族自治区,450000.0,柳州市,450200.0,0,1,0,0
2020-01-22,中国,CN,广西壮族自治区,450000.0,梧州市,450400.0,1,0,0,0
2020-01-22,中国,CN,广西壮族自治区,450000.0,北海市,450500.0,1,0,0,0
2020-01-22,中国,CN,海南省,460000.0,,,5,32,0,0
2020-01-22,中国,CN,海南省,460000.0,海口市,460100.0,1,10,0,0
2020-01-22,中国,CN,海南省,460000.0,三亚市,460200.0,2,8,0,0
2020-01-22,中国,CN,海南省,460000.0,儋州市,460400.0,0,3,0,0
2020-01-22,中国,CN,海南省,460000.0,五指山市,469001.0,0,2,0,0
2020-01-22,中国,CN,海南省,460000.0,琼海市,469002.0,0,1,0,0
2020-01-22,中国,CN,海南省,460000.0,文昌市,469005.0,0,1,0,0
2020-01-22,中国,CN,海南省,460000.0,万宁市,469006.0,1,1,0,0
2020-01-22,中国,CN,海南省,460000.0,东方市,469007.0,0,1,0,0
2020-01-22,中国,CN,海南省,460000.0,临高县,469024.0,1,2,0,0
2020-01-22,中国,CN,海南省,460000.0,昌江黎族自治县,469026.0,0,2,0,0
2020-01-22,中国,CN,海南省,460000.0,琼中黎族苗族自治县,469030.0,0,1,0,0
2020-01-22,中国,CN,重庆市,500000.0,,,9,0,0,0
2020-01-22,中国,CN,重庆市,500000.0,万州区,500101.0,2,0,0,0
2020-01-22,中国,CN,重庆市,500000.0,涪陵区,500102.0,1,0,0,0
2020-01-22,中国,CN,重庆市,500000.0,长寿区,500115.0,1,0,0,0
2020-01-22,中国,CN,重庆市,500000.0,永川区,500118.0,2,0,0,0
2020-01-22,中国,CN,重庆市,500000.0,垫江县,500231.0,1,0,0,0
2020-01-22,中国,CN,重庆市,500000.0,巫山县,500237.0,2,0,0,0
2020-01-22,中国,CN,四川省,510000.0,,,5,2,0,0
2020-01-22,中国,CN,四川省,510000.0,成都市,510100.0,2,2,0,0
2020-01-22,中国,CN,四川省,510000.0,绵阳市,510700.0,2,0,0,0
2020-01-22,中国,CN,四川省,510000.0,广安市,511600.0,1,0,0,0
2020-01-22,中国,CN,贵州省,520000.0,,,3,0,0,0
2020-01-22,中国,CN,贵州省,520000.0,贵阳市,520100.0,1,0,0,0
2020-01-22,中国,CN,贵州省,520000.0,铜仁市,520600.0,1,0,0,0
2020-01-22,中国,CN,贵州省,520000.0,黔南布依族苗族自治州,522700.0,1,0,0,0
2020-01-22,中国,CN,陕西省,610000.0,,,4,0,0,0
2020-01-22,中国,CN,陕西省,610000.0,西安市,610100.0,2,0,0,0
2020-01-22,中国,CN,陕西省,610000.0,咸阳市,610400.0,1,0,0,0
2020-01-22,中国,CN,陕西省,610000.0,延安市,610600.0,1,0,0,0
2020-01-22,中国,CN,宁夏回族自治区,640000.0,,,1,0,0,0
2020-01-22,中国,CN,宁夏回族自治区,640000.0,银川市,640100.0,1,0,0,0
2020-01-22,中国,CN,台湾省,710000.0,,,1,0,0,0
2020-01-22,中国,CN,香港特别行政区,810000.0,,,1,0,0,0
2020-01-22,中国,CN,澳门特别行政区,820000.0,,,1,0,0,0
2020-01-22,日本,JP,,,,,1,0,0,0
2020-01-22,韩国,KR,,,,,1,0,0,0
2020-01-22,泰国,TH,,,,,3,0,0,0
2020-01-22,美国,US,,,,,1,0,0,0
2020-01-23,中国,CN,,,,,830,1072,34,25
2020-01-23,中国,CN,北京市,110000.0,,,22,0,0,0
2020-01-23,中国,CN,北京市,110000.0,外地来京,,6,0,0,0
2020-01-23,中国,CN,北京市,110000.0,西城区,110102.0,3,0,0,0
2020-01-23,中国,CN,北京市,110000.0,朝阳区,110105.0,2,0,0,0
2020-01-23,中国,CN,北京市,110000.0,丰台区,110106.0,1,0,0,0
2020-01-23,中国,CN,北京市,110000.0,石景山区,110107.0,1,0,0,0
2020-01-23,中国,CN,北京市,110000.0,海淀区,110108.0,3,0,0,0
2020-01-23,中国,CN,北京市,110000.0,通州区,110112.0,2,0,0,0
2020-01-23,中国,CN,北京市,110000.0,昌平区,110114.0,2,0,0,0
2020-01-23,中国,CN,北京市,110000.0,大兴区,110115.0,2,0,0,0
2020-01-23,中国,CN,天津市,120000.0,,,5,0,0,0
2020-01-23,中国,CN,河北省,130000.0,,,2,0,0,1
2020-01-23,中国,CN,河北省,130000.0,石家庄市,130100.0,1,0,0,0
2020-01-23,中国,CN,河北省,130000.0,沧州市,130900.0,1,0,0,1
2020-01-23,中国,CN,山西省,140000.0,,,1,0,0,0
2020-01-23,中国,CN,山西省,140000.0,太原市,140100.0,1,0,0,0
2020-01-23,中国,CN,内蒙古自治区,150000.0,,,1,2,0,0
2020-01-23,中国,CN,内蒙古自治区,150000.0,呼伦贝尔市,150700.0,1,0,0,0
2020-01-23,中国,CN,内蒙古自治区,150000.0,锡林郭勒盟,152500.0,0,2,0,0
2020-01-23,中国,CN,辽宁省,210000.0,,,4,0,0,0
2020-01-23,中国,CN,辽宁省,210000.0,沈阳市,210100.0,2,0,0,0
2020-01-23,中国,CN,辽宁省,210000.0,大连市,210200.0,1,0,0,0
2020-01-23,中国,CN,辽宁省,210000.0,朝阳市,211300.0,1,0,0,0
2020-01-23,中国,CN,吉林省,220000.0,,,3,0,0,0
2020-01-23,中国,CN,吉林省,220000.0,长春市,220100.0,1,0,0,0
2020-01-23,中国,CN,吉林省,220000.0,吉林市,220200.0,1,0,0,0
2020-01-23,中国,CN,吉林省,220000.0,松原市,220700.0,1,0,0,0
2020-01-23,中国,CN,黑龙江省,230000.0,,,4,0,0,1
2020-01-23,中国,CN,黑龙江省,230000.0,哈尔滨市,230100.0,1,0,0,0
2020-01-23,中国,CN,黑龙江省,230000.0,大庆市,230600.0,1,0,0,0
2020-01-23,中国,CN,黑龙江省,230000.0,牡丹江市,231000.0,1,0,0,0
2020-01-23,中国,CN,黑龙江省,230000.0,绥化市,231200.0,1,0,0,1
2020-01-23,中国,CN,上海市,310000.0,,,20,34,0,0
2020-01-23,中国,CN,江苏省,320000.0,,,9,0,0,0
2020-01-23,中国,CN,江苏省,320000.0,南京市,320100.0,3,0,0,0
2020-01-23,中国,CN,江苏省,320000.0,无锡市,320200.0,1,0,0,0
2020-01-23,中国,CN,江苏省,320000.0,苏州市,320500.0,2,0,0,0
2020-01-23,中国,CN,江苏省,320000.0,南通市,320600.0,1,0,0,0
2020-01-23,中国,CN,江苏省,320000.0,连云港市,320700.0,1,0,0,0
2020-01-23,中国,CN,江苏省,320000.0,扬州市,321000.0,1,0,0,0
2020-01-23,中国,CN,浙江省,330000.0,,,43,0,1,0
2020-01-23,中国,CN,浙江省,330000.0,杭州市,330100.0,6,0,0,0
2020-01-23,中国,CN,浙江省,330000.0,宁波市,330200.0,5,0,0,0
2020-01-23,中国,CN,浙江省,330000.0,温州市,330300.0,1,0,1,0
2020-01-23,中国,CN,浙江省,330000.0,嘉兴市,330400.0,1,0,0,0
2020-01-23,中国,CN,浙江省,330000.0,绍兴市,330600.0,1,0,0,0
2020-01-23,中国,CN,浙江省,330000.0,金华市,330700.0,1,0,0,0
2020-01-23,中国,CN,浙江省,330000.0,衢州市,330800.0,2,0,0,0
2020-01-23,中国,CN,浙江省,330000.0,舟山市,330900.0,1,0,0,0
2020-01-23,中国,CN,浙江省,330000.0,台州市,331000.0,4,0,0,0
