id,name,cities,series,updateDate,isTreatingNumClear,confirmedTotal,suspectedTotal,curesTotal,deathsTotal,treatingTotal
364025,亚兹德,,"[{'date': '2020-03-21', 'confirmedNum': 641, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 641, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 589, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 589, 'confirmedIncr': 0}]",2020-03-21,False,641,,0,0,641
364028,加兹温,,"[{'date': '2020-03-21', 'confirmedNum': 640, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 640, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 581, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 581, 'confirmedIncr': 0}]",2020-03-21,False,640,,0,0,640
364014,法尔斯,,"[{'date': '2020-03-21', 'confirmedNum': 479, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 479, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 457, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 457, 'confirmedIncr': 0}]",2020-03-21,False,479,,0,0,479
364020,洛雷斯坦,,"[{'date': '2020-03-21', 'confirmedNum': 443, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 443, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 409, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 409, 'confirmedIncr': 0}]",2020-03-21,False,443,,0,0,443
364010,胡齐斯坦,,"[{'date': '2020-03-21', 'confirmedNum': 422, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 422, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 391, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 391, 'confirmedIncr': 0}]",2020-03-21,False,422,,0,0,422
364027,戈勒斯坦,,"[{'date': '2020-03-21', 'confirmedNum': 381, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 381, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 375, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 375, 'confirmedIncr': 0}]",2020-03-21,False,381,,0,0,381
364002,西阿塞拜疆,,"[{'date': '2020-03-21', 'confirmedNum': 367, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 367, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 353, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 353, 'confirmedIncr': 0}]",2020-03-21,False,367,,0,0,367
364011,赞詹,,"[{'date': '2020-03-21', 'confirmedNum': 366, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 366, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 331, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 331, 'confirmedIncr': 0}]",2020-03-21,False,366,,0,0,366
364003,阿尔达比勒,,"[{'date': '2020-03-21', 'confirmedNum': 270, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 270, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 264, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 264, 'confirmedIncr': 0}]",2020-03-21,False,270,,0,0,270
364024,哈马丹,,"[{'date': '2020-03-21', 'confirmedNum': 224, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 224, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 197, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 197, 'confirmedIncr': 0}]",2020-03-21,False,224,,0,0,224
364016,库尔德斯坦,,"[{'date': '2020-03-21', 'confirmedNum': 222, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 222, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 215, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 215, 'confirmedIncr': 0}]",2020-03-21,False,222,,0,0,222
364017,克尔曼沙汗,,"[{'date': '2020-03-21', 'confirmedNum': 168, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 168, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 163, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 163, 'confirmedIncr': 0}]",2020-03-21,False,168,,0,0,168
364005,伊拉姆,,"[{'date': '2020-03-21', 'confirmedNum': 166, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 166, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 148, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 148, 'confirmedIncr': 0}]",2020-03-21,False,166,,0,0,166
364029,南呼罗珊,,"[{'date': '2020-03-21', 'confirmedNum': 163, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 163, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 163, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 163, 'confirmedIncr': 0}]",2020-03-21,False,163,,0,0,163
364015,克尔曼,,"[{'date': '2020-03-21', 'confirmedNum': 161, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 161, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 153, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 153, 'confirmedIncr': 0}]",2020-03-21,False,161,,0,0,161
364023,霍尔木兹甘,,"[{'date': '2020-03-21', 'confirmedNum': 146, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 146, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 146, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 146, 'confirmedIncr': 0}]",2020-03-21,False,146,,0,0,146
364031,北呼罗珊,,"[{'date': '2020-03-21', 'confirmedNum': 139, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 139, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 138, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 138, 'confirmedIncr': 0}]",2020-03-21,False,139,,0,0,139
364013,锡斯坦·俾路支斯坦,,"[{'date': '2020-03-21', 'confirmedNum': 119, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 119, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 114, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 114, 'confirmedIncr': 0}]",2020-03-21,False,119,,0,0,119
364018,科吉卢耶·博韦艾哈迈德,,"[{'date': '2020-03-21', 'confirmedNum': 73, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 73, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 61, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 61, 'confirmedIncr': 0}]",2020-03-21,False,73,,0,0,73
364008,恰哈马哈勒·巴赫蒂亚里,,"[{'date': '2020-03-21', 'confirmedNum': 64, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 64, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 64, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 64, 'confirmedIncr': 0}]",2020-03-21,False,64,,0,0,64
364006,布什尔,,"[{'date': '2020-03-21', 'confirmedNum': 55, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 55, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 55, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 55, 'confirmedIncr': 0}]",2020-03-21,False,55,,0,0,55
3640xx,未公布来源,,"[{'date': '2020-03-21', 'confirmedNum': 2, 'curesNum': 7586, 'deathsNum': 1553, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': -9137, 'confirmedIncr': 0}, {'date': '2020-03-20', 'confirmedNum': 0, 'curesNum': 6696, 'deathsNum': 1430, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': -8126, 'confirmedIncr': 0}]",2020-03-21,False,2,,7586,1553,-9137
