id,name,cities,series,updateDate,isTreatingNumClear,confirmedTotal,suspectedTotal,curesTotal,deathsTotal,treatingTotal
8400TX,得克萨斯州,,"[{'date': '2020-03-24', 'confirmedNum': 986, 'curesNum': 0, 'deathsNum': 12, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 974, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 765, 'curesNum': 0, 'deathsNum': 9, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 756, 'confirmedIncr': 0}]",2020-03-25,False,986,,0,12,974
8400PA,宾夕法尼亚州,,"[{'date': '2020-03-24', 'confirmedNum': 946, 'curesNum': 0, 'deathsNum': 8, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 938, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 698, 'curesNum': 0, 'deathsNum': 6, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 692, 'confirmedIncr': 0}]",2020-03-25,False,946,,0,8,938
8400CO,科罗拉多州,,"[{'date': '2020-03-24', 'confirmedNum': 824, 'curesNum': 0, 'deathsNum': 8, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 816, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 723, 'curesNum': 0, 'deathsNum': 7, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 716, 'confirmedIncr': 0}]",2020-03-25,False,824,,0,8,816
8400TN,田纳西州,,"[{'date': '2020-03-24', 'confirmedNum': 772, 'curesNum': 0, 'deathsNum': 2, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 770, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 614, 'curesNum': 0, 'deathsNum': 2, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 612, 'confirmedIncr': 0}]",2020-03-25,False,772,,0,2,770
8400CT,康涅狄格州,,"[{'date': '2020-03-24', 'confirmedNum': 618, 'curesNum': 0, 'deathsNum': 12, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 606, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 415, 'curesNum': 0, 'deathsNum': 10, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 405, 'confirmedIncr': 0}]",2020-03-25,False,618,,0,12,606
8400OH,俄亥俄州,,"[{'date': '2020-03-24', 'confirmedNum': 567, 'curesNum': 0, 'deathsNum': 8, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 559, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 443, 'curesNum': 0, 'deathsNum': 6, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 437, 'confirmedIncr': 0}]",2020-03-25,False,567,,0,8,559
8400NC,北卡罗来纳州,,"[{'date': '2020-03-24', 'confirmedNum': 507, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 507, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 404, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 404, 'confirmedIncr': 0}]",2020-03-25,False,507,,0,0,507
8400WI,威斯康星州,,"[{'date': '2020-03-24', 'confirmedNum': 481, 'curesNum': 1, 'deathsNum': 5, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 475, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 425, 'curesNum': 1, 'deathsNum': 5, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 419, 'confirmedIncr': 0}]",2020-03-25,False,481,,1,5,475
8400IN,印第安纳州,,"[{'date': '2020-03-24', 'confirmedNum': 369, 'curesNum': 0, 'deathsNum': 12, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 357, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 270, 'curesNum': 0, 'deathsNum': 7, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 263, 'confirmedIncr': 0}]",2020-03-25,False,369,,0,12,357
8400MD,马里兰州,,"[{'date': '2020-03-24', 'confirmedNum': 350, 'curesNum': 3, 'deathsNum': 4, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 343, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 290, 'curesNum': 3, 'deathsNum': 3, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 284, 'confirmedIncr': 0}]",2020-03-25,False,350,,3,4,343
8400SC,南卡罗来纳州,,"[{'date': '2020-03-24', 'confirmedNum': 342, 'curesNum': 0, 'deathsNum': 6, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 336, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 298, 'curesNum': 0, 'deathsNum': 5, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 293, 'confirmedIncr': 0}]",2020-03-25,False,342,,0,6,336
8400AZ,亚利桑那州,,"[{'date': '2020-03-24', 'confirmedNum': 326, 'curesNum': 1, 'deathsNum': 5, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 320, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 235, 'curesNum': 1, 'deathsNum': 2, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 232, 'confirmedIncr': 0}]",2020-03-25,False,326,,1,5,320
8400MS,密西西比州,,"[{'date': '2020-03-24', 'confirmedNum': 320, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 319, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 249, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 248, 'confirmedIncr': 0}]",2020-03-25,False,320,,0,1,319
8400VA,弗吉尼亚州,,"[{'date': '2020-03-24', 'confirmedNum': 305, 'curesNum': 0, 'deathsNum': 9, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 296, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 254, 'curesNum': 0, 'deathsNum': 7, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 247, 'confirmedIncr': 0}]",2020-03-25,False,305,,0,9,296
8400UT,犹他州,,"[{'date': '2020-03-24', 'confirmedNum': 298, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 297, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 257, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 256, 'confirmedIncr': 0}]",2020-03-25,False,298,,0,1,297
8400MO,密苏里州,,"[{'date': '2020-03-24', 'confirmedNum': 286, 'curesNum': 0, 'deathsNum': 8, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 278, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 195, 'curesNum': 0, 'deathsNum': 4, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 191, 'confirmedIncr': 0}]",2020-03-25,False,286,,0,8,278
8400NV,内华达州,,"[{'date': '2020-03-24', 'confirmedNum': 278, 'curesNum': 0, 'deathsNum': 4, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 274, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 245, 'curesNum': 0, 'deathsNum': 4, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 241, 'confirmedIncr': 0}]",2020-03-25,False,278,,0,4,274
8400MN,明尼苏达州,,"[{'date': '2020-03-24', 'confirmedNum': 261, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 260, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 234, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 233, 'confirmedIncr': 0}]",2020-03-25,False,261,,0,1,260
8400AL,亚拉巴马州,,"[{'date': '2020-03-24', 'confirmedNum': 242, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 242, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 196, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 196, 'confirmedIncr': 0}]",2020-03-25,False,242,,0,0,242
8400AR,阿肯色州,,"[{'date': '2020-03-24', 'confirmedNum': 232, 'curesNum': 0, 'deathsNum': 2, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 230, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 197, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 197, 'confirmedIncr': 0}]",2020-03-25,False,232,,0,2,230
8400OR,俄勒冈州,,"[{'date': '2020-03-24', 'confirmedNum': 210, 'curesNum': 0, 'deathsNum': 8, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 202, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 191, 'curesNum': 0, 'deathsNum': 5, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 186, 'confirmedIncr': 0}]",2020-03-25,False,210,,0,8,202
8400KY,肯塔基州,,"[{'date': '2020-03-24', 'confirmedNum': 162, 'curesNum': 1, 'deathsNum': 4, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 157, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 123, 'curesNum': 1, 'deathsNum': 4, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 118, 'confirmedIncr': 0}]",2020-03-25,False,162,,1,4,157
8400DC,华盛顿哥伦比亚特区,,"[{'date': '2020-03-24', 'confirmedNum': 141, 'curesNum': 0, 'deathsNum': 2, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 139, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 120, 'curesNum': 0, 'deathsNum': 2, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 118, 'confirmedIncr': 0}]",2020-03-25,False,141,,0,2,139
8400IA,艾奥瓦州,,"[{'date': '2020-03-24', 'confirmedNum': 125, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 124, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 105, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 105, 'confirmedIncr': 0}]",2020-03-25,False,125,,0,1,124
8400RI,罗得岛州,,"[{'date': '2020-03-24', 'confirmedNum': 124, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 124, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 106, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 106, 'confirmedIncr': 0}]",2020-03-25,False,124,,0,0,124
8400ME,缅因州,,"[{'date': '2020-03-24', 'confirmedNum': 118, 'curesNum': 3, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 115, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 107, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 107, 'confirmedIncr': 0}]",2020-03-25,False,118,,3,0,115
8400NH,新罕布什尔州,,"[{'date': '2020-03-24', 'confirmedNum': 108, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 107, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 101, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 100, 'confirmedIncr': 0}]",2020-03-25,False,108,,0,1,107
8400OK,俄克拉荷马州,,"[{'date': '2020-03-24', 'confirmedNum': 106, 'curesNum': 0, 'deathsNum': 3, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 103, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 81, 'curesNum': 0, 'deathsNum': 2, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 79, 'confirmedIncr': 0}]",2020-03-25,False,106,,0,3,103
8400DE,特拉华州,,"[{'date': '2020-03-24', 'confirmedNum': 104, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 104, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 68, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 68, 'confirmedIncr': 0}]",2020-03-25,False,104,,0,0,104
8400NM,新墨西哥州,,"[{'date': '2020-03-24', 'confirmedNum': 100, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 100, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 83, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 83, 'confirmedIncr': 0}]",2020-03-25,False,100,,0,0,100
8400KS,堪萨斯州,,"[{'date': '2020-03-24', 'confirmedNum': 100, 'curesNum': 0, 'deathsNum': 2, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 98, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 84, 'curesNum': 0, 'deathsNum': 2, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 82, 'confirmedIncr': 0}]",2020-03-25,False,100,,0,2,98
8400VT,佛蒙特州,,"[{'date': '2020-03-24', 'confirmedNum': 95, 'curesNum': 0, 'deathsNum': 7, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 88, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 75, 'curesNum': 0, 'deathsNum': 5, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 70, 'confirmedIncr': 0}]",2020-03-25,False,95,,0,7,88
8400HI,夏威夷州,,"[{'date': '2020-03-24', 'confirmedNum': 90, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 89, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 77, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 77, 'confirmedIncr': 0}]",2020-03-25,False,90,,0,1,89
8400ID,爱达荷州,,"[{'date': '2020-03-24', 'confirmedNum': 81, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 81, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 68, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 68, 'confirmedIncr': 0}]",2020-03-25,False,81,,0,0,81
8400NE,内布拉斯加州,,"[{'date': '2020-03-24', 'confirmedNum': 70, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 70, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 52, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 52, 'confirmedIncr': 0}]",2020-03-25,False,70,,0,0,70
8400MT,蒙大拿州,,"[{'date': '2020-03-24', 'confirmedNum': 51, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 51, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 46, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 46, 'confirmedIncr': 0}]",2020-03-25,False,51,,0,0,51
8400y0,“钻石公主”号人员,,"[{'date': '2020-03-24', 'confirmedNum': 49, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 49, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 49, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 49, 'confirmedIncr': 0}]",2020-03-25,False,49,,0,0,49
8400y3,“至尊公主”号人员,,"[{'date': '2020-03-24', 'confirmedNum': 41, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 40, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 28, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 27, 'confirmedIncr': 0}]",2020-03-25,False,41,,0,1,40
8400ND,北达科他州,,"[{'date': '2020-03-24', 'confirmedNum': 36, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 36, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 30, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 30, 'confirmedIncr': 0}]",2020-03-25,False,36,,0,0,36
8400AK,阿拉斯加州,,"[{'date': '2020-03-24', 'confirmedNum': 34, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 34, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 30, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 30, 'confirmedIncr': 0}]",2020-03-25,False,34,,0,0,34
8400WY,怀俄明州,,"[{'date': '2020-03-24', 'confirmedNum': 33, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 33, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 26, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 26, 'confirmedIncr': 0}]",2020-03-25,False,33,,0,0,33
8400SD,南达科他州,,"[{'date': '2020-03-24', 'confirmedNum': 30, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 29, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 28, 'curesNum': 0, 'deathsNum': 1, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 27, 'confirmedIncr': 0}]",2020-03-25,False,30,,0,1,29
8400WV,西弗吉尼亚州,,"[{'date': '2020-03-24', 'confirmedNum': 22, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 22, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 16, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 16, 'confirmedIncr': 0}]",2020-03-25,False,22,,0,0,22
8400y1,撤侨人员,,"[{'date': '2020-03-24', 'confirmedNum': 4, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 4, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 4, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 4, 'confirmedIncr': 0}]",2020-03-25,False,4,,0,0,4
8400y2,未公布来源,,"[{'date': '2020-03-24', 'confirmedNum': 57, 'curesNum': 328, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': -271, 'confirmedIncr': 0}, {'date': '2020-03-23', 'confirmedNum': 77, 'curesNum': 161, 'deathsNum': 3, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': -87, 'confirmedIncr': 0}]",2020-03-25,False,57,,328,0,-271
