id,name,cities,series,updateDate,isTreatingNumClear,confirmedTotal,suspectedTotal,curesTotal,deathsTotal,treatingTotal
380004,特伦蒂诺-上阿迪杰,,"[{'date': '2020-11-09', 'confirmedNum': 24852, 'curesNum': 12648, 'deathsNum': 816, 'curesRatio': 0.5089329, 'deathsRatio': 0.03283438, 'treatingNum': 11388, 'confirmedIncr': 5964, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}, {'date': '2020-11-02', 'confirmedNum': 18888, 'curesNum': 9896, 'deathsNum': 763, 'curesRatio': 0.52393055, 'deathsRatio': 0.04039602, 'treatingNum': 8229, 'confirmedIncr': 2877, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}]",2020-11-12,False,26109,,13593,844,11672
380011,马尔凯,,"[{'date': '2020-11-09', 'confirmedNum': 19051, 'curesNum': 7543, 'deathsNum': 1057, 'curesRatio': 0.39593723, 'deathsRatio': 0.055482652, 'treatingNum': 10451, 'confirmedIncr': 3874, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}, {'date': '2020-11-02', 'confirmedNum': 15177, 'curesNum': 7110, 'deathsNum': 1025, 'curesRatio': 0.46847203, 'deathsRatio': 0.067536406, 'treatingNum': 7042, 'confirmedIncr': 2082, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}]",2020-11-12,False,20256,,7665,1077,11514
380013,阿布鲁佐,,"[{'date': '2020-11-09', 'confirmedNum': 15143, 'curesNum': 4669, 'deathsNum': 602, 'curesRatio': 0.3083273, 'deathsRatio': 0.039754342, 'treatingNum': 9872, 'confirmedIncr': 3624, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}, {'date': '2020-11-02', 'confirmedNum': 11519, 'curesNum': 3872, 'deathsNum': 556, 'curesRatio': 0.3361403, 'deathsRatio': 0.04826808, 'treatingNum': 7091, 'confirmedIncr': 1845, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}]",2020-11-12,False,16550,,4956,644,10950
380010,翁布里亚,,"[{'date': '2020-11-09', 'confirmedNum': 15253, 'curesNum': 5060, 'deathsNum': 197, 'curesRatio': 0.33173802, 'deathsRatio': 0.012915492, 'treatingNum': 9996, 'confirmedIncr': 4113, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}, {'date': '2020-11-02', 'confirmedNum': 11140, 'curesNum': 3674, 'deathsNum': 140, 'curesRatio': 0.3298025, 'deathsRatio': 0.012567325, 'treatingNum': 7326, 'confirmedIncr': 2173, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}]",2020-11-12,False,16253,,5701,218,10334
380006,弗留利-威尼斯朱利亚,,"[{'date': '2020-11-09', 'confirmedNum': 15048, 'curesNum': 6760, 'deathsNum': 456, 'curesRatio': 0.44922912, 'deathsRatio': 0.030303031, 'treatingNum': 7832, 'confirmedIncr': 3586, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}, {'date': '2020-11-02', 'confirmedNum': 11462, 'curesNum': 5506, 'deathsNum': 403, 'curesRatio': 0.48036993, 'deathsRatio': 0.03515966, 'treatingNum': 5553, 'confirmedIncr': 1852, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}]",2020-11-12,False,16102,,7448,489,8165
380002,撒丁,,"[{'date': '2020-11-09', 'confirmedNum': 12588, 'curesNum': 3727, 'deathsNum': 268, 'curesRatio': 0.29607564, 'deathsRatio': 0.021290118, 'treatingNum': 8593, 'confirmedIncr': 2434, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}, {'date': '2020-11-02', 'confirmedNum': 10154, 'curesNum': 3266, 'deathsNum': 235, 'curesRatio': 0.32164663, 'deathsRatio': 0.02314359, 'treatingNum': 6653, 'confirmedIncr': 1346, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}]",2020-11-12,False,13493,,4019,293,9181
380018,卡拉布里亚,,"[{'date': '2020-11-09', 'confirmedNum': 7908, 'curesNum': 2319, 'deathsNum': 144, 'curesRatio': 0.29324734, 'deathsRatio': 0.018209409, 'treatingNum': 5445, 'confirmedIncr': 2344, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}, {'date': '2020-11-02', 'confirmedNum': 5564, 'curesNum': 1841, 'deathsNum': 118, 'curesRatio': 0.33087707, 'deathsRatio': 0.021207765, 'treatingNum': 3605, 'confirmedIncr': 939, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}]",2020-11-12,False,8693,,2400,156,6137
380020,瓦莱达奥斯塔,,"[{'date': '2020-11-09', 'confirmedNum': 4336, 'curesNum': 1863, 'deathsNum': 207, 'curesRatio': 0.42965868, 'deathsRatio': 0.047739852, 'treatingNum': 2266, 'confirmedIncr': 839, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}, {'date': '2020-11-02', 'confirmedNum': 3497, 'curesNum': 1306, 'deathsNum': 179, 'curesRatio': 0.37346298, 'deathsRatio': 0.051186733, 'treatingNum': 2012, 'confirmedIncr': 516, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}]",2020-11-12,False,4588,,2031,225,2332
380017,巴西利卡塔,,"[{'date': '2020-11-09', 'confirmedNum': 3655, 'curesNum': 814, 'deathsNum': 64, 'curesRatio': 0.22270861, 'deathsRatio': 0.01751026, 'treatingNum': 2777, 'confirmedIncr': 1195, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}, {'date': '2020-11-02', 'confirmedNum': 2460, 'curesNum': 714, 'deathsNum': 51, 'curesRatio': 0.2902439, 'deathsRatio': 0.020731708, 'treatingNum': 1695, 'confirmedIncr': 473, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}]",2020-11-12,False,4047,,830,69,3148
380014,莫利塞,,"[{'date': '2020-11-09', 'confirmedNum': 2540, 'curesNum': 831, 'deathsNum': 49, 'curesRatio': 0.32716537, 'deathsRatio': 0.01929134, 'treatingNum': 1660, 'confirmedIncr': 643, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}, {'date': '2020-11-02', 'confirmedNum': 1897, 'curesNum': 703, 'deathsNum': 41, 'curesRatio': 0.37058514, 'deathsRatio': 0.021613073, 'treatingNum': 1153, 'confirmedIncr': 399, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}]",2020-11-12,False,2653,,840,57,1756
3800xx,未公布来源,,"[{'date': '2020-11-09', 'confirmedNum': 0, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 0, 'confirmedIncr': 0, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}, {'date': '2020-11-02', 'confirmedNum': 0, 'curesNum': 0, 'deathsNum': 0, 'curesRatio': 0, 'deathsRatio': 0, 'treatingNum': 0, 'confirmedIncr': 0, 'asymptomaticNum': 0, 'asymptomaticIncr': 0}]",2020-11-12,False,0,,0,0,0
